Country Name,Country Code,Year,Value,Disaggregation
Palau,PLW,2015,97,"male, 15+"
Palau,PLW,2013,99,"male, 15+"
Palau,PLW,1980,93,"male, 15+"
Panama,PAN,2019,96,"male, 15+"
Panama,PAN,2018,96,"male, 15+"
Panama,PAN,2010,95,"male, 15+"
Panama,PAN,2000,93,"male, 15+"
Panama,PAN,1990,89,"male, 15+"
Panama,PAN,1980,88,"male, 15+"
Papua New Guinea,PNG,2017,78.361,"male, 15+"
Papua New Guinea,PNG,2010,65.29,"male, 15+"
Papua New Guinea,PNG,2000,63,"male, 15+"
Paraguay,PRY,2020,95,"male, 15+"
Paraguay,PRY,2019,94,"male, 15+"
Paraguay,PRY,2018,95,"male, 15+"
Paraguay,PRY,2016,95,"male, 15+"
Paraguay,PRY,2015,96,"male, 15+"
Paraguay,PRY,2014,96,"male, 15+"
Paraguay,PRY,2013,96,"male, 15+"
Paraguay,PRY,2012,95,"male, 15+"
Paraguay,PRY,2010,95,"male, 15+"
Paraguay,PRY,2009,94,"male, 15+"
Paraguay,PRY,2008,94,"male, 15+"
Paraguay,PRY,2007,96,"male, 15+"
Paraguay,PRY,1992,92,"male, 15+"
Paraguay,PRY,1982,81,"male, 15+"
Peru,PER,2020,97,"male, 15+"
Peru,PER,2018,97,"male, 15+"
Peru,PER,2017,97,"male, 15+"
Peru,PER,2016,97,"male, 15+"
Peru,PER,2015,97,"male, 15+"
Peru,PER,2014,97,"male, 15+"
Peru,PER,2012,97,"male, 15+"
Peru,PER,2007,95,"male, 15+"
Peru,PER,2006,94,"male, 15+"
Peru,PER,2005,94,"male, 15+"
Peru,PER,2004,93,"male, 15+"
Peru,PER,1993,93,"male, 15+"
Peru,PER,1981,90,"male, 15+"
Philippines,PHL,2020,98,"male, 15+"
Philippines,PHL,2019,96,"male, 15+"
Philippines,PHL,2015,98,"male, 15+"
Philippines,PHL,2013,96,"male, 15+"
Philippines,PHL,2008,95,"male, 15+"
Philippines,PHL,2003,92,"male, 15+"
Philippines,PHL,2000,93,"male, 15+"
Philippines,PHL,1994,93,"male, 15+"
Philippines,PHL,1990,94,"male, 15+"
Philippines,PHL,1980,84,"male, 15+"
Poland,POL,2021,99.8,"male, 15+"
Poland,POL,1988,99.6,"male, 15+"
Poland,POL,1978,99,"male, 15+"
Portugal,PRT,2021,97.76,"male, 15+"
Portugal,PRT,2011,96,"male, 15+"
Portugal,PRT,1991,92,"male, 15+"
Portugal,PRT,1981,85,"male, 15+"
Puerto Rico,PRI,2021,92.4,"male, 15+"
Puerto Rico,PRI,2017,92,"male, 15+"
Puerto Rico,PRI,2010,91,"male, 15+"
Puerto Rico,PRI,1990,90,"male, 15+"
Puerto Rico,PRI,1980,88,"male, 15+"
Qatar,QAT,2014,98,"male, 15+"
Qatar,QAT,2013,98,"male, 15+"
Qatar,QAT,2012,97,"male, 15+"
Qatar,QAT,2011,97,"male, 15+"
Qatar,QAT,2010,97,"male, 15+"
Qatar,QAT,2009,95,"male, 15+"
Qatar,QAT,2008,94,"male, 15+"
Qatar,QAT,2007,94,"male, 15+"
Qatar,QAT,2004,89,"male, 15+"
Qatar,QAT,1997,84,"male, 15+"
Qatar,QAT,1986,77,"male, 15+"
Romania,ROU,2021,99,"male, 15+"
Romania,ROU,2011,99,"male, 15+"
Romania,ROU,2002,98,"male, 15+"
Romania,ROU,1992,99,"male, 15+"
Russian Federation,RUS,2021,100,"male, 15+"
Russian Federation,RUS,2010,100,"male, 15+"
Russian Federation,RUS,2002,100,"male, 15+"
Russian Federation,RUS,1989,99,"male, 15+"
Rwanda,RWA,2022,81,"male, 15+"
Rwanda,RWA,2020,82.908,"male, 15+"
Rwanda,RWA,2018,78,"male, 15+"
Rwanda,RWA,2014,76,"male, 15+"
Rwanda,RWA,2012,72,"male, 15+"
Rwanda,RWA,2010,71.131,"male, 15+"
Rwanda,RWA,2000,71,"male, 15+"
Rwanda,RWA,1978,51,"male, 15+"
Samoa,WSM,2021,99,"male, 15+"
Samoa,WSM,2019,98.315,"male, 15+"
Samoa,WSM,2011,99,"male, 15+"
Samoa,WSM,1991,98,"male, 15+"
San Marino,SMR,2022,100,"male, 15+"
Sao Tome and Principe,STP,2022,96.47,"male, 15+"
Sao Tome and Principe,STP,2019,92.502,"male, 15+"
Sao Tome and Principe,STP,2012,95,"male, 15+"
Sao Tome and Principe,STP,2008,80.33,"male, 15+"
Sao Tome and Principe,STP,2001,92,"male, 15+"
Sao Tome and Principe,STP,1991,85,"male, 15+"
Sao Tome and Principe,STP,1981,73,"male, 15+"
Saudi Arabia,SAU,2020,99,"male, 15+"
Saudi Arabia,SAU,2017,97,"male, 15+"
Saudi Arabia,SAU,2013,97,"male, 15+"
Saudi Arabia,SAU,2004,88,"male, 15+"
Saudi Arabia,SAU,2000,87,"male, 15+"
Saudi Arabia,SAU,1992,80,"male, 15+"
Senegal,SEN,2022,69.06,"male, 15+"
Senegal,SEN,2019,57.471,"male, 15+"
Senegal,SEN,2018,54.471,"male, 15+"
Senegal,SEN,2017,65,"male, 15+"
Senegal,SEN,2016,56.807,"male, 15+"
Senegal,SEN,2015,54.178,"male, 15+"
Senegal,SEN,2013,54,"male, 15+"
Senegal,SEN,2011,66,"male, 15+"
Senegal,SEN,2009,60,"male, 15+"
Senegal,SEN,2006,52,"male, 15+"
Senegal,SEN,2002,51,"male, 15+"
Senegal,SEN,1988,37,"male, 15+"
Serbia,SRB,2019,100,"male, 15+"
Serbia,SRB,2016,99,"male, 15+"
Serbia,SRB,2011,99,"male, 15+"
Serbia,SRB,2003,99,"male, 15+"
Seychelles,SYC,2020,95.8,"male, 15+"
Seychelles,SYC,2010,93,"male, 15+"
Seychelles,SYC,2002,91,"male, 15+"
Seychelles,SYC,1994,87,"male, 15+"
Seychelles,SYC,1987,83,"male, 15+"
Sierra Leone,SLE,2022,56.03,"male, 15+"
Sierra Leone,SLE,2019,54.595,"male, 15+"
Sierra Leone,SLE,2017,54.81,"male, 15+"
Sierra Leone,SLE,2013,41.332,"male, 15+"
Sierra Leone,SLE,2004,47,"male, 15+"
Singapore,SGP,2021,99,"male, 15+"
Singapore,SGP,2020,99,"male, 15+"
Singapore,SGP,2019,99,"male, 15+"
Singapore,SGP,2018,99,"male, 15+"
Singapore,SGP,2017,99,"male, 15+"
Singapore,SGP,2016,99,"male, 15+"
Singapore,SGP,2015,99,"male, 15+"
Singapore,SGP,2014,99,"male, 15+"
Singapore,SGP,2013,99,"male, 15+"
Singapore,SGP,2012,98,"male, 15+"
Singapore,SGP,2011,98,"male, 15+"
Singapore,SGP,2010,98,"male, 15+"
Singapore,SGP,2000,97,"male, 15+"
Singapore,SGP,1990,95,"male, 15+"
Singapore,SGP,1980,92,"male, 15+"
Slovenia,SVN,2001,99.7,"male, 15+"
Slovenia,SVN,1991,100,"male, 15+"
Solomon Islands,SLB,1999,84,"male, 15+"
Somalia,SOM,2022,65,"male, 15+"
Somalia,SOM,1972,7.198,"male, 15+"
South Africa,ZAF,2021,91,"male, 15+"
South Africa,ZAF,2019,96,"male, 15+"
South Africa,ZAF,2017,88,"male, 15+"
South Africa,ZAF,2016,91.502,"male, 15+"
South Africa,ZAF,2015,95,"male, 15+"
South Africa,ZAF,2014,95,"male, 15+"
South Africa,ZAF,2012,95,"male, 15+"
South Africa,ZAF,2011,94,"male, 15+"
South Africa,ZAF,2010,94,"male, 15+"
South Africa,ZAF,2009,94,"male, 15+"
South Africa,ZAF,2007,91,"male, 15+"
South Africa,ZAF,1996,84,"male, 15+"
South Africa,ZAF,1980,78,"male, 15+"
South Sudan,SSD,2018,40.265,"male, 15+"
South Sudan,SSD,2008,35,"male, 15+"
Spain,ESP,2020,99,"male, 15+"
Spain,ESP,2018,99,"male, 15+"
Spain,ESP,2016,99,"male, 15+"
Spain,ESP,2015,99,"male, 15+"
Spain,ESP,2014,99,"male, 15+"
Spain,ESP,2013,99,"male, 15+"
Spain,ESP,2012,99,"male, 15+"
Spain,ESP,2011,99,"male, 15+"
Spain,ESP,2010,99,"male, 15+"
Spain,ESP,2009,98,"male, 15+"
Spain,ESP,2008,98,"male, 15+"
Spain,ESP,2007,99,"male, 15+"
Spain,ESP,2006,99,"male, 15+"
Spain,ESP,2005,99,"male, 15+"
Spain,ESP,2004,98,"male, 15+"
Spain,ESP,1991,98,"male, 15+"
Spain,ESP,1981,96,"male, 15+"
Sri Lanka,LKA,2022,93,"male, 15+"
Sri Lanka,LKA,2021,93,"male, 15+"
Sri Lanka,LKA,2020,93,"male, 15+"
Sri Lanka,LKA,2019,93,"male, 15+"
Sri Lanka,LKA,2018,93,"male, 15+"
Sri Lanka,LKA,2017,93,"male, 15+"
Sri Lanka,LKA,2016,93,"male, 15+"
Sri Lanka,LKA,2010,93,"male, 15+"
Sri Lanka,LKA,2008,92,"male, 15+"
Sri Lanka,LKA,2006,93,"male, 15+"
Sri Lanka,LKA,2001,92,"male, 15+"
Sri Lanka,LKA,1981,91,"male, 15+"
St. Vincent and the Grenadines,VCT,1980,96.9,"male, 15+"
St. Vincent and the Grenadines,VCT,1970,96,"male, 15+"
Sudan,SDN,2018,65.435,"male, 15+"
Sudan,SDN,2008,60,"male, 15+"
Sudan,SDN,2000,72,"male, 15+"
Suriname,SUR,2021,96.5,"male, 15+"
Suriname,SUR,2012,95,"male, 15+"
Suriname,SUR,2010,95,"male, 15+"
Suriname,SUR,2008,95,"male, 15+"
Suriname,SUR,2004,92,"male, 15+"
Syrian Arab Republic,SYR,2021,97,"male, 15+"
Syrian Arab Republic,SYR,2014,91.6,"male, 15+"
Syrian Arab Republic,SYR,2004,88,"male, 15+"
Syrian Arab Republic,SYR,2002,91,"male, 15+"
Syrian Arab Republic,SYR,1981,74,"male, 15+"
Tajikistan,TJK,2010,99.8,"male, 15+"
Tajikistan,TJK,2000,100,"male, 15+"
Tajikistan,TJK,1989,99,"male, 15+"
Tanzania,TZA,2022,85.53,"male, 15+"
Tanzania,TZA,2015,83,"male, 15+"
Tanzania,TZA,2012,83,"male, 15+"
Tanzania,TZA,2010,75.468,"male, 15+"
Tanzania,TZA,2002,78,"male, 15+"
Tanzania,TZA,1988,71,"male, 15+"
Thailand,THA,2022,90.669,"male, 15+"
Thailand,THA,2021,95.5,"male, 15+"
Thailand,THA,2019,92.474,"male, 15+"
Thailand,THA,2018,95,"male, 15+"
Thailand,THA,2016,91.196,"male, 15+"
Thailand,THA,2015,95,"male, 15+"
Thailand,THA,2013,95,"male, 15+"
Thailand,THA,2010,96,"male, 15+"
Thailand,THA,2005,96,"male, 15+"
Thailand,THA,2000,95,"male, 15+"
Thailand,THA,1980,92,"male, 15+"
Timor-Leste,TLS,2020,73.3,"male, 15+"
Timor-Leste,TLS,2016,72.18,"male, 15+"
Timor-Leste,TLS,2010,64,"male, 15+"
Timor-Leste,TLS,2007,59,"male, 15+"
Timor-Leste,TLS,2001,45,"male, 15+"
Togo,TGO,2019,80,"male, 15+"
Togo,TGO,2015,77,"male, 15+"
Togo,TGO,2011,74,"male, 15+"
Togo,TGO,2009,71,"male, 15+"
Togo,TGO,2006,70,"male, 15+"
Togo,TGO,2000,69,"male, 15+"
Tonga,TON,2021,99.4,"male, 15+"
Tonga,TON,2019,83.817,"male, 15+"
Tonga,TON,2011,99,"male, 15+"
Tonga,TON,2006,99,"male, 15+"
Tonga,TON,1996,99,"male, 15+"
Tonga,TON,1976,100,"male, 15+"
Trinidad and Tobago,TTO,2000,98.75,"male, 15+"
Trinidad and Tobago,TTO,1990,98,"male, 15+"
Trinidad and Tobago,TTO,1980,97,"male, 15+"
Tunisia,TUN,2022,92.57,"male, 15+"
Tunisia,TUN,2019,88,"male, 15+"
Tunisia,TUN,2018,87.747,"male, 15+"
Tunisia,TUN,2014,86,"male, 15+"
Tunisia,TUN,2012,88,"male, 15+"
Tunisia,TUN,2011,88,"male, 15+"
Tunisia,TUN,2010,87,"male, 15+"
Tunisia,TUN,2008,86,"male, 15+"
Tunisia,TUN,2007,86,"male, 15+"
Tunisia,TUN,2004,83,"male, 15+"
Tunisia,TUN,1984,60,"male, 15+"
Turkiye,TUR,2019,99,"male, 15+"
Turkiye,TUR,2017,99,"male, 15+"
Turkiye,TUR,2016,99,"male, 15+"
Turkiye,TUR,2015,99,"male, 15+"
Turkiye,TUR,2014,98,"male, 15+"
Turkiye,TUR,2013,98,"male, 15+"
Turkiye,TUR,2012,98,"male, 15+"
Turkiye,TUR,2011,98,"male, 15+"
Turkiye,TUR,2010,97,"male, 15+"
Turkiye,TUR,2009,96,"male, 15+"
Turkiye,TUR,2007,96,"male, 15+"
Turkiye,TUR,2006,96,"male, 15+"
Turkiye,TUR,2005,96,"male, 15+"
Turkiye,TUR,2004,95,"male, 15+"
Turkiye,TUR,1990,90,"male, 15+"
Turkiye,TUR,1985,88,"male, 15+"
Turkiye,TUR,1980,81,"male, 15+"
Turkiye,TUR,1975,78,"male, 15+"
Turkmenistan,TKM,2005,99.6,"male, 15+"
Turkmenistan,TKM,1995,99,"male, 15+"
Uganda,UGA,2022,84.85,"male, 15+"
Uganda,UGA,2016,78.496,"male, 15+"
Uganda,UGA,2012,79,"male, 15+"
Uganda,UGA,2010,83,"male, 15+"
Uganda,UGA,2006,81,"male, 15+"
Uganda,UGA,2002,78,"male, 15+"
Uganda,UGA,1991,68,"male, 15+"
Ukraine,UKR,2021,100,"male, 15+"
Ukraine,UKR,2012,99.994,"male, 15+"
Ukraine,UKR,2001,100,"male, 15+"
United Arab Emirates,ARE,2022,99,"male, 15+"
United Arab Emirates,ARE,2021,99,"male, 15+"
United Arab Emirates,ARE,2019,98,"male, 15+"
United Arab Emirates,ARE,2005,89,"male, 15+"
United Arab Emirates,ARE,1985,72,"male, 15+"
United Arab Emirates,ARE,1975,58,"male, 15+"
Uruguay,URY,2022,99,"male, 15+"
Uruguay,URY,2019,98,"male, 15+"
Uruguay,URY,2018,98,"male, 15+"
Uruguay,URY,2017,98,"male, 15+"
Uruguay,URY,2016,98,"male, 15+"
Uruguay,URY,2015,98,"male, 15+"
Uruguay,URY,2014,98,"male, 15+"
Uruguay,URY,2013,98,"male, 15+"
Uruguay,URY,2012,98,"male, 15+"
Uruguay,URY,2011,98,"male, 15+"
Uruguay,URY,2010,98,"male, 15+"
Uruguay,URY,2009,98,"male, 15+"
Uruguay,URY,2008,98,"male, 15+"
Uruguay,URY,2007,97,"male, 15+"
Uruguay,URY,2006,97,"male, 15+"
Uruguay,URY,1996,96,"male, 15+"
Uruguay,URY,1985,95,"male, 15+"
Uruguay,URY,1975,93,"male, 15+"
Uzbekistan,UZB,2022,100,"male, 15+"
Uzbekistan,UZB,2021,100,"male, 15+"
Uzbekistan,UZB,2019,100,"male, 15+"
Uzbekistan,UZB,2018,100,"male, 15+"
Uzbekistan,UZB,2016,100,"male, 15+"
Uzbekistan,UZB,2015,100,"male, 15+"
Uzbekistan,UZB,2014,100,"male, 15+"
Uzbekistan,UZB,2013,100,"male, 15+"
Uzbekistan,UZB,2000,99,"male, 15+"
Vanuatu,VUT,2021,89.8,"male, 15+"
Vanuatu,VUT,2014,86.18,"male, 15+"
Vanuatu,VUT,2004,80.48,"male, 15+"
Vanuatu,VUT,1994,71.77,"male, 15+"
Vanuatu,VUT,1984,62.31,"male, 15+"
Vanuatu,VUT,1979,57,"male, 15+"
"Venezuela, RB",VEN,2022,97.46,"male, 15+"
"Venezuela, RB",VEN,2016,97,"male, 15+"
"Venezuela, RB",VEN,2015,97,"male, 15+"
"Venezuela, RB",VEN,2011,95,"male, 15+"
"Venezuela, RB",VEN,2009,96,"male, 15+"
"Venezuela, RB",VEN,2007,95,"male, 15+"
"Venezuela, RB",VEN,2001,93,"male, 15+"
"Venezuela, RB",VEN,1990,91,"male, 15+"
"Venezuela, RB",VEN,1981,86,"male, 15+"
Viet Nam,VNM,2022,97,"male, 15+"
Viet Nam,VNM,2019,97,"male, 15+"
Viet Nam,VNM,2009,96,"male, 15+"
Viet Nam,VNM,2000,94,"male, 15+"
Viet Nam,VNM,1999,94,"male, 15+"
Viet Nam,VNM,1989,93,"male, 15+"
Viet Nam,VNM,1979,90,"male, 15+"
West Bank and Gaza,PSE,2022,99,"male, 15+"
West Bank and Gaza,PSE,2020,99,"male, 15+"
West Bank and Gaza,PSE,2019,99,"male, 15+"
West Bank and Gaza,PSE,2018,99,"male, 15+"
West Bank and Gaza,PSE,2017,99,"male, 15+"
West Bank and Gaza,PSE,2016,99,"male, 15+"
West Bank and Gaza,PSE,2015,98,"male, 15+"
West Bank and Gaza,PSE,2014,98,"male, 15+"
West Bank and Gaza,PSE,2013,98,"male, 15+"
West Bank and Gaza,PSE,2012,98,"male, 15+"
West Bank and Gaza,PSE,2011,98,"male, 15+"
West Bank and Gaza,PSE,2010,98,"male, 15+"
West Bank and Gaza,PSE,2009,97,"male, 15+"
West Bank and Gaza,PSE,2008,97,"male, 15+"
West Bank and Gaza,PSE,2007,97,"male, 15+"
West Bank and Gaza,PSE,2006,97,"male, 15+"
West Bank and Gaza,PSE,2004,96,"male, 15+"
West Bank and Gaza,PSE,1997,92,"male, 15+"
"Yemen, Rep.",YEM,2004,73.16,"male, 15+"
"Yemen, Rep.",YEM,1994,57,"male, 15+"
Zambia,ZMB,2020,91,"male, 15+"
Zambia,ZMB,2018,81.722,"male, 15+"
Zambia,ZMB,2010,89,"male, 15+"
Zambia,ZMB,2007,71.318,"male, 15+"
Zambia,ZMB,2002,81,"male, 15+"
Zambia,ZMB,1999,76,"male, 15+"
Zambia,ZMB,1990,73,"male, 15+"
Zimbabwe,ZWE,2022,88.21,"male, 15+"
Zimbabwe,ZWE,2019,93.075,"male, 15+"
Zimbabwe,ZWE,2014,89.185,"male, 15+"
Zimbabwe,ZWE,2011,87.765,"male, 15+"
Zimbabwe,ZWE,1992,89,"male, 15+"
Zimbabwe,ZWE,1982,84,"male, 15+"
Afghanistan,AFG,2021,37,"total, 15+"
Afghanistan,AFG,2015,33.754,"total, 15+"
Afghanistan,AFG,2011,31,"total, 15+"
Afghanistan,AFG,1979,18,"total, 15+"
Albania,ALB,2022,98.5,"total, 15+"
Albania,ALB,2017,98.816,"total, 15+"
Albania,ALB,2012,97,"total, 15+"
Albania,ALB,2011,97,"total, 15+"
Albania,ALB,2008,96,"total, 15+"
Albania,ALB,2001,99,"total, 15+"
Algeria,DZA,2018,81.408,"total, 15+"
Algeria,DZA,2008,75,"total, 15+"
Algeria,DZA,2006,73,"total, 15+"
Algeria,DZA,2002,70,"total, 15+"
Algeria,DZA,1987,50,"total, 15+"
American Samoa,ASM,1980,97,"total, 15+"
Angola,AGO,2022,72.4,"total, 15+"
Angola,AGO,2015,66.236,"total, 15+"
Angola,AGO,2014,66,"total, 15+"
Angola,AGO,2001,67,"total, 15+"
Antigua and Barbuda,ATG,2001,99,"total, 15+"
Argentina,ARG,2001,97,"total, 15+"
Argentina,ARG,1991,96,"total, 15+"
Argentina,ARG,1980,94,"total, 15+"
Armenia,ARM,2020,100,"total, 15+"
Armenia,ARM,2017,100,"total, 15+"
Armenia,ARM,2016,100,"total, 15+"
Armenia,ARM,2011,100,"total, 15+"
Armenia,ARM,2001,99,"total, 15+"
Armenia,ARM,1989,99,"total, 15+"
Aruba,ABW,2020,97.99,"total, 15+"
Aruba,ABW,2010,97,"total, 15+"
Aruba,ABW,2000,97,"total, 15+"
Azerbaijan,AZE,2023,100,"total, 15+"
Azerbaijan,AZE,2019,100,"total, 15+"
Azerbaijan,AZE,2017,100,"total, 15+"
Azerbaijan,AZE,2016,100,"total, 15+"
Azerbaijan,AZE,2015,100,"total, 15+"
Azerbaijan,AZE,2014,100,"total, 15+"
Azerbaijan,AZE,2013,100,"total, 15+"
Azerbaijan,AZE,2012,100,"total, 15+"
Azerbaijan,AZE,2011,100,"total, 15+"
Azerbaijan,AZE,2010,100,"total, 15+"
Azerbaijan,AZE,2009,100,"total, 15+"
Azerbaijan,AZE,2007,100,"total, 15+"
Azerbaijan,AZE,1999,99,"total, 15+"
Bahrain,BHR,2023,98,"total, 15+"
Bahrain,BHR,2022,98,"total, 15+"
Bahrain,BHR,2011,92.3,"total, 15+"
Bahrain,BHR,2001,87,"total, 15+"
Bahrain,BHR,1991,84,"total, 15+"
Bahrain,BHR,1981,70,"total, 15+"
Bangladesh,BGD,2021,76,"total, 15+"
Bangladesh,BGD,2020,75,"total, 15+"
Bangladesh,BGD,2019,75,"total, 15+"
Bangladesh,BGD,2018,74,"total, 15+"
Bangladesh,BGD,2017,73,"total, 15+"
Bangladesh,BGD,2016,73,"total, 15+"
Bangladesh,BGD,2015,65,"total, 15+"
Bangladesh,BGD,2014,61,"total, 15+"
Bangladesh,BGD,2013,61,"total, 15+"
Bangladesh,BGD,2012,58,"total, 15+"
Bangladesh,BGD,2011,59,"total, 15+"
Bangladesh,BGD,2007,46.664,"total, 15+"
Bangladesh,BGD,2001,47,"total, 15+"
Bangladesh,BGD,1991,35,"total, 15+"
Bangladesh,BGD,1981,29,"total, 15+"
Barbados,BRB,1980,99.5,"total, 15+"
Barbados,BRB,1970,99,"total, 15+"
Belarus,BLR,2019,100,"total, 15+"
Belarus,BLR,2009,100,"total, 15+"
Belarus,BLR,1999,100,"total, 15+"
Belarus,BLR,1989,98,"total, 15+"
Belize,BLZ,2015,90.916,"total, 15+"
Belize,BLZ,2001,80.9,"total, 15+"
Belize,BLZ,1991,70,"total, 15+"
Benin,BEN,2022,47.1,"total, 15+"
Benin,BEN,2021,43.834,"total, 15+"
Benin,BEN,2017,38.871,"total, 15+"
Benin,BEN,2012,32.949,"total, 15+"
Benin,BEN,2006,28.702,"total, 15+"
Benin,BEN,2002,35,"total, 15+"
Benin,BEN,1992,27,"total, 15+"
Benin,BEN,1979,16,"total, 15+"
Bhutan,BTN,2022,72.1,"total, 15+"
Bhutan,BTN,2017,67,"total, 15+"
Bhutan,BTN,2012,55,"total, 15+"
Bhutan,BTN,2005,53,"total, 15+"
Bolivia,BOL,2020,94,"total, 15+"
Bolivia,BOL,2015,92,"total, 15+"
Bolivia,BOL,2012,94,"total, 15+"
Bolivia,BOL,2011,92,"total, 15+"
Bolivia,BOL,2009,91,"total, 15+"
Bolivia,BOL,2008,91,"total, 15+"
Bolivia,BOL,2007,91,"total, 15+"
Bolivia,BOL,2001,87,"total, 15+"
Bolivia,BOL,1992,80,"total, 15+"
Bolivia,BOL,1976,63,"total, 15+"
Bosnia and Herzegovina,BIH,2022,98.3,"total, 15+"
Bosnia and Herzegovina,BIH,2013,97,"total, 15+"
Bosnia and Herzegovina,BIH,2011,98.142,"total, 15+"
Bosnia and Herzegovina,BIH,2000,97,"total, 15+"
Bosnia and Herzegovina,BIH,1991,89,"total, 15+"
Botswana,BWA,2013,86.823,"total, 15+"
Botswana,BWA,2003,81,"total, 15+"
Botswana,BWA,1991,69,"total, 15+"
Brazil,BRA,2022,94.69,"total, 15+"
Brazil,BRA,2018,93,"total, 15+"
Brazil,BRA,2017,93,"total, 15+"
Brazil,BRA,2016,93,"total, 15+"
Brazil,BRA,2015,92,"total, 15+"
Brazil,BRA,2014,92,"total, 15+"
Brazil,BRA,2013,91,"total, 15+"
Brazil,BRA,2012,91,"total, 15+"
Brazil,BRA,2011,91,"total, 15+"
Brazil,BRA,2010,90,"total, 15+"
Brazil,BRA,2009,90,"total, 15+"
Brazil,BRA,2008,90,"total, 15+"
Brazil,BRA,2007,90,"total, 15+"
Brazil,BRA,2006,90,"total, 15+"
Brazil,BRA,2004,89,"total, 15+"
Brazil,BRA,2000,86,"total, 15+"
Brazil,BRA,1980,75,"total, 15+"
Brunei Darussalam,BRN,2021,97.59,"total, 15+"
Brunei Darussalam,BRN,2011,96,"total, 15+"
Brunei Darussalam,BRN,2001,93,"total, 15+"
Brunei Darussalam,BRN,1991,88,"total, 15+"
Brunei Darussalam,BRN,1981,78,"total, 15+"
Bulgaria,BGR,2021,98.42,"total, 15+"
Bulgaria,BGR,2011,98,"total, 15+"
Bulgaria,BGR,2001,98,"total, 15+"
Burkina Faso,BFA,2022,34.49,"total, 15+"
Burkina Faso,BFA,2021,36.967,"total, 15+"
Burkina Faso,BFA,2019,30,"total, 15+"
Burkina Faso,BFA,2018,39,"total, 15+"
Burkina Faso,BFA,2014,35,"total, 15+"
Burkina Faso,BFA,2007,28,"total, 15+"
Burkina Faso,BFA,2006,22,"total, 15+"
Burkina Faso,BFA,2005,24,"total, 15+"
Burkina Faso,BFA,2003,22,"total, 15+"
Burkina Faso,BFA,1996,13,"total, 15+"
Burkina Faso,BFA,1991,14,"total, 15+"
Burkina Faso,BFA,1975,9,"total, 15+"
Burundi,BDI,2022,75.54,"total, 15+"
Burundi,BDI,2017,68,"total, 15+"
Burundi,BDI,2016,65.688,"total, 15+"
Burundi,BDI,2014,62,"total, 15+"
Burundi,BDI,2008,48,"total, 15+"
Burundi,BDI,2000,59,"total, 15+"
Burundi,BDI,1990,37,"total, 15+"
Burundi,BDI,1979,23,"total, 15+"
Cabo Verde,CPV,2022,91,"total, 15+"
Cabo Verde,CPV,2015,87,"total, 15+"
Cabo Verde,CPV,2012,85,"total, 15+"
Cabo Verde,CPV,2000,76.11,"total, 15+"
Cabo Verde,CPV,1990,63,"total, 15+"
Cambodia,KHM,2022,83.78,"total, 15+"
Cambodia,KHM,2021,71.927,"total, 15+"
Cambodia,KHM,2015,81,"total, 15+"
Cambodia,KHM,2014,78,"total, 15+"
Cambodia,KHM,2009,76,"total, 15+"
Cambodia,KHM,2008,77,"total, 15+"
Cambodia,KHM,2004,74,"total, 15+"
Cambodia,KHM,1998,67,"total, 15+"
Cameroon,CMR,2020,78.23,"total, 15+"
Cameroon,CMR,2018,72.547,"total, 15+"
Cameroon,CMR,2010,71,"total, 15+"
Cameroon,CMR,2007,71,"total, 15+"
Cameroon,CMR,2000,68,"total, 15+"
Cameroon,CMR,1976,41,"total, 15+"
Cayman Islands,CYM,2017,99,"total, 15+"
Cayman Islands,CYM,2007,99,"total, 15+"
Central African Republic,CAF,2020,37.49,"total, 15+"
Central African Republic,CAF,2019,42.443,"total, 15+"
Central African Republic,CAF,2018,37,"total, 15+"
Central African Republic,CAF,2010,36.753,"total, 15+"
Central African Republic,CAF,2000,51,"total, 15+"
Central African Republic,CAF,1988,34,"total, 15+"
Central African Republic,CAF,1975,18,"total, 15+"
Chad,TCD,2022,27.28,"total, 15+"
Chad,TCD,2019,30.628,"total, 15+"
Chad,TCD,2016,22,"total, 15+"
Chad,TCD,2015,26.003,"total, 15+"
Chad,TCD,2004,28,"total, 15+"
Chad,TCD,2000,26,"total, 15+"
Chad,TCD,1993,11,"total, 15+"
Chile,CHL,2022,97.16,"total, 15+"
Chile,CHL,2017,96,"total, 15+"
Chile,CHL,2015,97,"total, 15+"
Chile,CHL,2013,96,"total, 15+"
Chile,CHL,2011,97,"total, 15+"
Chile,CHL,2002,96,"total, 15+"
Chile,CHL,1992,94,"total, 15+"
Chile,CHL,1982,91,"total, 15+"
China,CHN,2020,97,"total, 15+"
China,CHN,2010,95,"total, 15+"
China,CHN,2000,91,"total, 15+"
China,CHN,1990,78,"total, 15+"
China,CHN,1982,66,"total, 15+"
Colombia,COL,2020,96,"total, 15+"
Colombia,COL,2019,95,"total, 15+"
Colombia,COL,2018,95,"total, 15+"
Colombia,COL,2016,95,"total, 15+"
Colombia,COL,2015,94,"total, 15+"
Colombia,COL,2014,94,"total, 15+"
Colombia,COL,2011,94,"total, 15+"
Colombia,COL,2010,93,"total, 15+"
Colombia,COL,2009,93,"total, 15+"
Colombia,COL,2008,93,"total, 15+"
Colombia,COL,2007,93,"total, 15+"
Colombia,COL,2006,92,"total, 15+"
Colombia,COL,2005,93,"total, 15+"
Colombia,COL,2004,93,"total, 15+"
Colombia,COL,1996,91,"total, 15+"
